ENSEMBL,Symbol,NPYWT_ZT0_dup1,NPYWT_ZT4_dup1,NPYWT_ZT8_dup1,NPYWT_ZT12_dup1,NPYWT_ZT16_dup1,NPYWT_ZT20_dup1,NPYWT_ZT0_dup2,NPYWT_ZT4_dup2,NPYWT_ZT8_dup2,NPYWT_ZT12_dup2,NPYWT_ZT16_dup2,NPYWT_ZT20_dup2,NPYKO_ZT0_dup1,NPYKO_ZT4_dup1,NPYKO_ZT8_dup1,NPYKO_ZT12_dup1,NPYKO_ZT16_dup1,NPYKO_ZT20_dup1,NPYKO_ZT0_dup2,NPYKO_ZT4_dup2,NPYKO_ZT8_dup2,NPYKO_ZT12_dup2,NPYKO_ZT16_dup2,NPYKO_ZT20_dup2
ENSMUSG00000050368,Hoxd10,12.04651764,11.91823265,11.60353607,11.43955648,11.68069888,12.06477541,12.07647355,11.76223195,11.65849048,11.69824858,11.71509197,11.91393853,12.04827031,11.15254435,11.36210787,11.19612539,11.54533308,12.12433434,12.04549336,11.89935419,11.48039857,11.25685554,11.78561979,11.77907534
ENSMUSG00000042499,Hoxd11,3.956895751,4.232996315,4.293479254,4.357850028,4.369837107,3.964138603,4.083569616,4.068644638,3.935984864,3.777329141,3.789542995,4.157815947,4.019147099,4.458687377,4.23639628,4.142594969,4.220810601,4.252773393,4.072364669,4.083948774,4.044070449,4.101672789,3.935481196,3.897112224
ENSMUSG00000001823,Hoxd12,6.26035836,6.123364367,5.97511608,6.013923509,5.877860822,7.918030578,6.149452308,5.906913394,5.999973262,5.51725097,6.287373329,5.892284891,6.647201077,6.297159924,6.166680512,6.076042276,6.302182814,6.602543566,6.333772124,5.961712475,5.447378505,5.116438748,6.067063698,6.023488818
ENSMUSG00000079277,Hoxd3,7.938461946,7.945675999,8.074302773,8.059627579,7.938342821,7.999099958,8.056965301,8.043599468,8.146967763,8.193217209,7.649156302,7.992477527,7.952048012,7.961394924,7.979693221,7.997197576,7.828657308,7.882544015,7.982839828,8.145244868,8.038725485,7.851545529,8.045951399,7.820216388
ENSMUSG00000027102,Hoxd8,7.769888163,7.383615307,7.974184806,8.366665185,8.219476907,8.090287191,7.607848834,6.908281442,7.94578897,8.576037947,7.727561107,8.160021429,7.238316434,7.158586967,7.637986313,8.293552214,8.429347495,7.96096611,8.031139765,7.587741357,7.88421773,8.636747483,8.536184002,7.846336383
ENSMUSG00000043342,Hoxd9,3.342632496,3.322745256,3.426283414,3.755232665,3.265520509,3.441276376,3.374236299,3.075946666,3.108561899,3.660727567,3.309774705,3.841338369,3.401254788,3.220195807,3.071465941,2.751378516,3.32825571,4.101693399,3.388196283,3.095897722,3.725222121,3.429180524,3.355245016,3.345252808
ENSMUSG00000028759,Hp1bp3,6.175733183,5.727884725,5.799801875,6.117302227,6.372290164,5.729105329,5.967724708,6.24349871,6.067326067,6.101608896,6.119290334,5.913917659,6.127408419,5.648584477,6.183776184,5.977960006,5.93121559,6.039166949,6.320112319,5.799593135,6.181383903,5.996204323,5.960677024,5.932076079
ENSMUSG00000028785,Hpca,5.048832735,4.970714076,5.662121221,4.762828292,5.223435464,5.279550233,5.797980216,5.326892919,6.13306028,5.077064616,4.763233034,4.70521246,5.613521953,5.612263051,5.176578217,5.549644825,4.829315927,5.043044156,5.506889781,5.894502484,5.144899456,5.584155677,4.975277019,5.036547056
ENSMUSG00000046093,Hpcal4,8.658647844,8.801557238,8.801892914,8.26319058,8.900416249,8.685043775,8.369944578,8.392794247,8.806829315,8.19728323,8.726459924,8.677643591,8.376023096,8.355073857,8.613022321,8.539489598,8.668184789,8.412783824,8.238038881,8.578714753,8.324228981,8.329321882,8.73797903,8.538025436
ENSMUSG00000029445,Hpd,6.654685389,7.072604764,6.643167053,6.756452826,6.938169784,6.792273652,6.619664254,6.649920312,6.50766871,6.72974881,6.85060327,6.557031361,6.934994572,6.533699304,6.963859086,6.795127813,6.723367665,6.857919199,6.895605195,6.917391467,6.918941974,7.006153334,6.500329159,6.568955806
ENSMUSG00000001249,Hpn,4.00071377,5.69178138,3.819097645,4.255789633,3.165893871,3.954831163,4.057270672,4.67118647,3.605005496,3.951226847,3.980642635,4.025011488,3.589839521,3.863602516,3.793341181,3.766954268,3.951871149,3.447897059,4.919259674,4.808617563,4.039683901,4.011985261,4.431729282,3.41888275
ENSMUSG00000025188,Hps1,5.024189565,5.099019462,5.35754663,4.665240899,4.865812235,5.052566594,4.8564457,4.98805539,5.384551355,5.212054267,5.570629438,5.546849331,4.787414593,5.078853762,5.498234905,5.207647907,4.914735956,5.301209059,4.836231279,5.140702671,5.478223081,5.568372167,5.057815157,5.11183657
ENSMUSG00000027615,Hps3,8.88978127,8.771259922,9.149780012,8.942439392,8.794038384,8.660400505,8.674255944,9.176240939,8.780718593,9.165520189,8.815870453,8.921983136,8.843854911,9.147175687,8.828081362,8.519166317,9.009916436,8.668181523,9.201654513,9.357675104,9.001928759,7.976855517,8.936143631,8.73901872
ENSMUSG00000042328,Hps4,2.626586417,3.607300384,3.076990489,2.953368105,3.77968051,3.515700811,2.364612669,4.179491981,2.922774821,1.965844917,2.085077544,2.582463845,2.81675585,2.747057258,2.671319429,3.928588082,3.561301698,2.430731682,2.506615837,3.859589235,4.139905873,1.89546044,2.097138182,3.566905165
ENSMUSG00000022096,Hr,6.105318481,5.877550776,5.777338213,6.502977629,7.145282032,6.436684472,6.449939126,6.205172307,5.987174602,6.152783038,6.886537883,6.56072698,5.704544573,5.95324771,6.242118354,6.040793273,6.337165077,6.194787735,6.241070206,6.518672999,6.2115081,5.82249004,6.429658894,6.92765209
ENSMUSG00000071001,Hrct1,6.236123804,5.174531812,6.206921456,4.183821382,4.009958982,4.993576681,5.711260315,5.767751128,5.323629065,4.720039705,4.714297074,4.906049119,5.533554124,4.413398871,5.670603192,3.990725616,4.047324086,4.79089321,5.092852356,5.645633268,5.741865633,4.933186975,4.813782886,5.06030423
ENSMUSG00000053004,Hrh1,5.429336918,5.215984788,4.895528408,4.660736575,4.937166487,4.940704176,4.697467034,3.965365866,4.776213453,4.861551137,5.107106194,5.352717072,3.919429729,5.565652814,4.448756397,4.045149987,4.731969925,4.132236204,5.059774296,5.281354223,4.867550515,5.729357563,4.960405922,4.181378271
ENSMUSG00000037346,Hrh4,10.65506429,10.68079289,10.7889345,10.70375228,10.73661811,10.65871711,10.56867069,10.58977325,10.90661278,10.74493005,10.81196067,10.65325557,10.59269152,10.83856364,10.59853904,10.71571439,10.73833071,10.50488946,10.63784661,10.73699644,10.64599185,11.0457329,10.58042993,10.69365473
ENSMUSG00000051022,Hs3st1,3.943094657,4.51797461,3.886922138,4.341312653,4.223978924,4.315640996,4.440009554,4.083207962,4.105108993,4.075907433,4.591051459,3.889108088,4.390113723,4.816801924,4.588333625,4.32199342,3.955044451,4.663094169,4.001264882,3.806811771,4.336891906,4.434169323,4.115018389,4.455168787
ENSMUSG00000046321,Hs3st2,9.566291947,9.697247742,9.598628878,9.649104925,9.743360756,9.664565921,9.749449338,9.675356636,9.86228523,9.748363778,9.81454215,9.708478707,9.87142223,10.18857572,9.728104976,9.85146848,9.832069512,9.958445938,9.773941009,9.732068061,9.687460067,9.784957022,9.682386123,9.717695032
ENSMUSG00000078591,Hs3st4,4.527111845,3.378102744,3.662760585,3.756583194,4.2279053,3.444913876,3.795865535,3.785513637,4.072511551,4.732722244,2.585041355,3.424224966,3.057911065,4.279307477,4.017324291,4.660694209,4.39821592,4.138347968,3.688803692,4.502648417,4.171411372,3.986964841,3.343439132,3.955328603
ENSMUSG00000044499,Hs3st5,5.02476864,5.242281838,5.298569406,5.353596175,5.4037832,5.128966399,5.099692399,5.507520445,5.219710715,5.162881371,5.285244631,5.405031831,5.732932028,5.38997819,5.482500684,6.110296013,5.172604035,5.399327926,5.390988568,5.043593147,5.819136906,5.104030806,5.328430448,4.974090851
ENSMUSG00000039628,Hs3st6,6.782630553,6.734893921,6.339350155,6.41526752,6.062792485,4.998296002,6.208906522,6.174365833,4.583661347,6.136416755,5.692810587,6.277927944,6.162665942,4.672223893,6.174365833,5.958397335,6.321422022,7.54216986,6.458288039,5.766407272,7.078296068,7.597222803,6.986470925,3.117704478
ENSMUSG00000062184,Hs6st2,4.963228926,5.969947396,5.688197422,5.581917562,6.351179672,4.613034102,5.470011453,2.895809422,4.763234114,5.929099854,6.55926653,5.26583043,4.812855602,4.617600623,4.752404691,4.981372591,6.239460716,3.406724789,5.527031971,4.323108806,5.545061025,5.313099464,5.825880943,4.464433315
ENSMUSG00000016194,Hsd11b1,5.579065292,5.573331485,5.127833162,5.355067333,5.019853213,4.878670586,6.165036489,5.346924454,6.102681265,5.915951728,5.275346422,5.275247655,5.280318352,5.808869259,5.364771009,5.14294381,5.012620116,6.023669328,5.432586348,5.057182972,4.646982513,5.279891155,5.546756175,6.146368691
ENSMUSG00000025260,Hsd17b10,8.003535101,7.901135606,7.73328515,8.014581365,7.883088853,7.997900594,8.064913402,7.719038543,7.921080139,7.925855934,8.109020856,8.00167433,8.026114179,7.896857863,7.979097258,8.075769797,8.134457685,8.300626097,8.088366674,8.075092349,7.644277473,8.192743647,7.88567265,8.174663032
ENSMUSG00000029311,Hsd17b11,6.442478103,6.491403216,6.966034541,7.079787205,6.427191689,6.786807883,7.202203617,6.652053117,6.705207142,7.513177038,6.9817226,7.301863322,7.400995581,6.733199839,6.987588852,7.491503655,6.653817647,7.846575181,6.536935183,7.07891187,7.113944879,6.2464724,6.908947635,7.534598239
ENSMUSG00000027195,Hsd17b12,7.277862383,7.300222062,7.638077041,7.640219056,7.525570811,7.541318888,7.478457421,7.498954872,7.564764591,7.547563681,7.412032735,7.348311846,7.49467714,6.960280432,7.699781702,7.490053561,7.595952927,7.635862784,7.534595744,7.476334847,7.721432503,6.731451354,7.552325202,7.312509841
ENSMUSG00000026675,Hsd17b7,2.023327654,2.188156269,2.432512493,2.322713556,2.377168655,2.304581724,2.611971096,2.268708547,2.318839064,2.569386734,2.153870033,1.807886481,2.348976941,2.326610435,2.694126232,2.575643678,2.270194435,2.069914837,2.079629649,2.689038488,2.195573061,2.474973434,2.284704315,2.100447146
ENSMUSG00000063730,Hsd3b2,11.53083778,11.59841529,11.42679184,11.48393636,11.54649458,11.58175791,11.68494259,11.49848085,11.52928874,11.58181551,11.62807349,11.62110662,11.56944622,11.28276442,11.39085651,11.36567334,11.49364858,11.63647819,11.73619277,11.23570921,11.52384988,11.75759306,11.52631512,11.49417392
ENSMUSG00000095143,Hsd3b4,5.668968921,5.962315531,5.818637984,5.466395866,5.792589389,5.958059196,6.198657463,6.04133892,6.114412626,5.36966427,5.652277843,5.871287478,6.819842342,5.468214272,5.770179142,5.585898182,6.160812446,5.840552414,6.290030006,6.102315451,6.214393003,5.968531362,4.995623385,5.781509088
ENSMUSG00000038092,Hsd3b5,6.075832876,6.320393294,5.783047918,5.798412311,6.575051344,6.628528388,5.825288263,5.902331042,6.216835601,5.933016497,6.154555248,5.665387777,5.56565522,6.026332624,5.656684243,6.079247507,6.079008647,6.389270924,6.205598221,5.674348123,5.613444059,5.497372579,5.839436277,6.270344018
ENSMUSG00000042289,Hsd3b7,4.038880451,3.712514503,4.57164174,3.097090307,3.622185099,3.546064217,3.996906278,3.776351231,3.671075056,4.016786998,4.151791402,5.093072047,4.728818716,3.576782991,4.247114058,3.543273323,3.735290622,4.012536468,3.606095189,4.208454871,3.621549278,3.4379596,4.135834788,3.95530264
ENSMUSG00000028383,Hsdl2,4.803576162,5.349350633,5.261317935,5.487971026,5.28816941,5.50698866,5.262025528,5.710246015,5.199096833,5.535072958,5.747399907,6.048552,5.277936152,5.937831844,5.642227823,5.515759519,5.543098214,5.339160279,5.339968558,4.794532249,5.757120302,5.610737078,5.761956393,4.68646115
ENSMUSG00000022556,Hsf1,5.522705005,6.437262947,5.782625399,6.224793999,5.061675908,6.152835563,6.552349355,5.943399174,5.799369591,5.767230495,6.113074136,6.397798811,6.462968313,5.648825709,5.835492625,6.173634643,5.700410851,5.443734364,5.319113426,5.852108912,6.177901415,5.197965024,6.504614226,5.44121483
ENSMUSG00000019878,Hsf2,2.272457892,2.103326919,2.872673499,2.882912489,2.660830217,2.874979261,1.818473028,2.437673763,2.922774821,3.139655753,3.679674768,2.869444485,4.230837511,2.506615837,2.866687533,2.780294816,3.751695652,1.906660502,2.091012344,2.19329041,2.144358203,2.028051869,2.140300657,3.18183809
ENSMUSG00000002076,Hsf2bp,2.459382042,3.471091858,3.377624597,2.638335871,2.399233754,3.774837232,2.966175357,2.745410971,3.308607736,3.234264233,1.989511029,3.317933147,3.365306037,4.339519674,3.002900359,4.102257006,3.426318714,3.181334596,4.181780509,3.477365154,2.84428878,3.843188412,4.198962978,3.056562276
ENSMUSG00000045802,Hsf3,2.719854256,2.768565112,2.682809578,2.399423372,2.814135357,2.717665543,2.72643027,2.673680201,2.671783332,2.674767952,2.769549744,2.736003835,2.686852077,2.601079003,2.849446659,2.859346018,2.466434023,2.721318044,2.821889302,2.493403189,2.830517753,2.586297871,2.665392108,2.856450279
ENSMUSG00000021270,Hsp90aa1,2.956416427,3.059257071,3.452782042,2.771743231,3.02673804,2.735513265,2.941696852,3.104365066,2.639199573,2.812205289,2.166911995,3.229750331,2.94807298,2.724914313,3.235996624,2.897162713,3.036143096,3.183526315,3.370465141,3.350930744,3.040683578,2.928437508,3.458810424,2.519870376
ENSMUSG00000023944,Hsp90ab1,3.942512626,3.818875665,4.740154021,3.946697447,4.58631086,4.006791361,4.018571188,4.267568933,3.820341478,4.152621144,4.692592041,3.693562279,4.050081493,4.215767203,4.305202191,3.794534956,4.107820537,3.967292196,4.108250317,4.461352219,3.804522392,3.688815721,4.318031084,4.320907933
ENSMUSG00000074793,Hspa12b,4.327332279,4.419683592,4.078014928,4.250113325,4.11225817,4.103557935,4.478717664,4.311914126,4.167982082,4.256407341,4.506664597,4.65647331,4.374310233,4.842526026,4.406000052,4.298760554,4.610597535,4.21143173,4.094546826,4.336535756,4.254811205,4.164506906,4.337752302,4.342105367
ENSMUSG00000032932,Hspa13,3.522035063,3.810715909,3.126678686,3.854962129,2.992546115,3.907783423,3.204962732,4.460749054,2.643775274,3.616180523,5.293197839,4.842483996,3.286196882,4.730532551,3.669747732,4.095114359,4.395310387,3.287732254,2.348116802,2.99209455,3.839705292,4.311587448,2.611003303,3.285437219
ENSMUSG00000007033,Hspa1l,2.305063908,2.540071068,2.672303211,2.564121007,2.44947843,2.067452041,3.580287459,2.971483762,2.643775273,2.716800874,2.412293104,3.643455594,2.72056534,3.03640746,2.741431547,3.848974165,2.819154342,2.558000446,2.623146582,3.711425549,3.031869008,3.445723077,2.844989256,2.976333458
ENSMUSG00000059970,Hspa2,2.272457892,2.26107451,2.671319429,2.435445742,2.187234049,2.767411859,1.861780489,2.148667684,2.046891154,2.483494492,1.969762664,1.849600398,2.0585224,2.140300657,1.831191704,2.168148852,2.030100027,2.564728387,2.316627972,2.19329041,2.306072602,2.101350721,1.820194354,2.028051869
ENSMUSG00000020361,Hspa4,3.800641074,3.634331651,5.016135843,3.955687624,4.276023049,4.333541217,3.852271401,4.622680116,3.914458647,4.31953512,4.193389502,4.157084519,4.221127587,4.664954317,3.280806116,4.847435384,4.559294688,4.533213155,3.802768314,3.81357714,4.523619037,4.441588438,4.214210393,4.592861389
ENSMUSG00000025757,Hspa4l,2.480761087,2.220680834,2.26314085,2.057092842,2.204948438,2.297263818,2.512760247,2.087445997,2.20120018,2.174837466,2.658391169,2.507076035,2.216533254,2.087367199,2.048317168,2.198864166,2.374876953,2.568443558,2.558133349,2.146203399,2.435138331,2.205994744,2.393030902,2.141211156
ENSMUSG00000026864,Hspa5,6.060204106,6.556740848,6.506706553,5.748517007,6.065895052,6.140157986,6.023907931,6.474175427,5.768860201,6.239431587,6.308366168,5.854718219,6.12515979,5.71428919,5.824248018,6.068498633,5.96661088,6.166698675,6.165748137,6.493346804,6.165793726,6.333843084,5.893507571,6.079278848
ENSMUSG00000015656,Hspa8,3.350160628,3.484074002,3.712124306,3.730370146,3.530239742,3.057512359,3.449586982,3.746788287,3.643417857,3.62227177,3.429764144,3.339399126,3.367939458,3.480260418,3.704126233,3.384016263,3.742206728,3.583887999,3.622913519,3.730891656,3.685563069,3.753933613,3.308537348,3.10374488
ENSMUSG00000004951,Hspb1,9.448386953,9.39450616,9.56813654,9.237426778,9.413389553,9.164535853,9.146403942,9.166920555,9.229569396,9.089046513,9.089506562,9.340240314,9.481999658,9.061338033,9.075124486,9.401394768,9.196909811,9.119160228,9.17569237,9.479227914,9.495234872,8.923496298,9.138407944,9.267473525
ENSMUSG00000063172,Hspb11,7.961769585,7.96706448,8.865517616,8.446708818,7.936963378,8.26724054,8.20402627,8.362186129,8.513945751,8.442308816,7.607122694,8.277931789,7.209179806,7.607122694,8.472746093,7.863496248,8.072652172,8.693389169,8.158257606,8.051282942,8.078668213,6.178521477,8.48319883,8.286042994
ENSMUSG00000036854,Hspb6,3.811299895,3.372851093,3.674374869,3.491696854,3.467927303,3.563934376,3.191807149,3.01094602,3.756848008,3.097597242,3.303091025,3.054361371,3.651763207,3.53409252,3.523932162,3.23265712,3.451197397,3.877301098,3.380351969,3.262344912,3.10574124,3.132197495,3.258915386,3.884350995
ENSMUSG00000041548,Hspb8,5.909757774,6.134781484,5.760788128,5.932074529,6.41653537,6.152028088,6.120255455,5.269892271,6.643245197,6.102994464,6.064547049,5.843878035,6.199212796,5.870554826,6.058896731,5.653985518,6.153454447,5.65894407,6.645212284,5.569490204,5.975089552,5.727391187,6.169654715,6.727014223
ENSMUSG00000025980,Hspd1,3.216823854,3.238408219,3.8157181,3.185793963,2.840477379,3.401676175,3.428487958,3.363862592,2.792213515,3.176326871,3.889118505,3.105506039,2.966211139,3.329006159,3.443493475,3.184517576,3.189914261,3.169381382,3.348626341,3.22545426,2.547199857,3.071650728,3.153302668,3.915526867
ENSMUSG00000028763,Hspg2,3.474509195,3.268599954,3.8988404,3.559944593,3.631397001,3.495816239,3.684301384,3.558276136,3.566897075,4.416972327,3.502154645,3.923921363,4.069437816,3.391528629,3.502152923,3.850153929,2.963572516,3.340299894,3.601486074,3.513233006,4.132705348,4.46330233,3.671590842,3.88043658
ENSMUSG00000029657,Hsph1,4.133980449,4.025147011,4.129615495,5.07737069,3.681713456,4.442968578,4.17596201,4.668228647,3.989334873,3.877891608,4.665458164,5.36032339,5.00935415,4.575963728,3.836697209,3.707199316,5.33358725,4.843831462,3.768262101,5.148549373,5.450210396,4.013969421,4.083943287,3.563109708
ENSMUSG00000067873,Htatsf1,2.702363671,2.435091628,2.579954422,2.820149676,2.575017013,2.403874008,2.373488431,2.696261011,2.480110435,2.584085486,2.756532469,2.508242272,2.69931951,2.749629958,2.928919222,2.303164952,2.516347563,2.236222348,3.292429912,3.118627333,2.674667252,2.755725349,3.258688954,2.672314666
ENSMUSG00000026228,Htr2b,9.679894914,9.666562036,9.641932395,9.690676553,9.984378495,9.353728212,9.670106958,9.839258029,9.500744514,9.947547496,9.6853735,9.349034818,9.482228986,9.215848959,9.798058909,9.428166304,9.805698639,10.03950894,9.454059634,9.744611485,9.698730643,10.44808733,9.683202599,9.830264961
ENSMUSG00000041380,Htr2c,4.00071377,3.190235261,2.545889909,2.898953965,2.736639133,3.21174364,2.430731682,2.777754118,2.411950842,3.339581086,2.63422335,2.481557511,2.966810993,2.839724571,3.853275941,2.845968841,3.397075383,2.827214618,2.686347343,3.06526718,3.804952482,2.093803489,2.860538523,2.837292959
ENSMUSG00000028747,Htr6,6.358975341,6.459517199,6.428281175,6.399278013,6.469759461,6.391881614,6.274385571,6.339955182,6.203429912,6.455267774,6.627922452,6.565957348,6.39399699,6.378166917,6.377564878,6.452616082,6.398621025,6.10569035,6.362328141,6.181573725,6.210103772,6.751429483,6.538622148,6.49503097
ENSMUSG00000006205,Htra1,4.389564076,4.973058627,6.210038231,4.694053698,5.476096881,5.075669744,4.606798307,5.290213001,5.900727788,5.533383273,4.597004933,5.855418388,4.423164977,5.591223176,5.563709031,4.691446492,4.686046533,5.879053092,6.02595178,5.075940647,5.09944454,5.494206087,5.018067755,4.757059883
ENSMUSG00000068329,Htra2,9.47761153,9.607611956,9.749760755,9.268149514,9.439863081,9.657338473,9.537162243,9.487560618,9.660367079,9.580225804,9.344375715,9.644091583,9.694906752,10.02282126,9.776127987,9.841584058,9.369129859,9.054920745,9.450092094,9.518776963,9.816552259,9.722538104,9.558592844,9.666330719
ENSMUSG00000029096,Htra3,3.212185804,2.627959996,2.386696907,2.386891378,3.112267438,3.186906419,2.614300391,2.505808695,2.75028833,2.923903506,2.374094202,2.637859827,2.588442256,3.000716019,2.875819833,3.005763285,3.025521395,2.479934964,2.36537857,2.351281879,2.200513879,3.595799003,2.319959499,3.135895721
ENSMUSG00000053414,Hunk,6.173033515,6.618126555,6.284137207,6.290186028,6.544432535,6.505556243,6.569762335,6.673679132,6.48003903,6.588805222,6.772868632,6.286456326,5.892491092,6.619612756,6.364128271,6.94180247,6.824103744,6.371288366,6.079457957,6.748423478,6.527069486,6.967217454,6.223042369,6.625091621
ENSMUSG00000020413,Hus1,4.375467497,3.280225202,3.876024329,3.224098602,4.25949092,3.327329885,3.87267663,3.640145761,3.328043293,3.664728927,3.222892788,2.861321301,3.692103586,4.079014008,4.051842556,3.861561519,3.188087359,5.089519672,4.780595978,3.358512368,3.937122907,3.741325654,3.548009857,3.073172214
ENSMUSG00000064267,Hvcn1,4.207417129,4.726302887,3.597604864,5.258001963,2.938488013,2.874979261,5.091515393,2.780294816,3.439664132,4.020550218,4.457216874,2.988125294,4.843744593,5.815244495,5.487394724,4.694335442,4.449325047,5.096777962,4.607227313,3.771449342,4.139905873,4.847867331,3.82934634,3.823877587
ENSMUSG00000029680,Hyal4,7.207307639,7.542751202,7.721444074,6.858308261,6.993534423,7.504888276,7.655986118,7.268945034,7.596655521,7.380046825,7.171268109,7.469926673,7.836248471,7.366967095,7.251119399,7.450289692,6.80624753,7.45178634,7.345683899,6.937462113,7.471412206,7.959647828,7.196877396,7.629587198
ENSMUSG00000029678,Hyal5,3.625947879,3.764887122,3.562581746,3.474125778,3.687645475,3.34699907,3.558656815,4.032922998,3.503112368,3.603510133,3.515229422,3.476197193,3.422652565,3.565632483,3.367814035,3.50617546,3.383146187,3.307044687,3.779207851,3.649467951,3.612727553,2.957719766,3.478800957,3.527301813
ENSMUSG00000059854,Hydin,6.697837508,6.483031301,7.200553807,7.105198941,6.907108829,6.725121041,6.68753651,6.738358896,6.67959915,6.390969477,6.826761879,6.611289698,6.640277548,6.864939775,6.795805837,6.729855069,6.557737919,6.993213592,6.895335302,6.734839545,6.716540498,6.842992227,6.907460304,6.288035842
ENSMUSG00000006395,Hyi,7.778826029,7.427790798,7.761958351,6.792407112,7.59925609,7.170430535,6.598828649,7.66190417,7.178995931,6.487403091,7.129850735,6.82148429,7.217386892,7.16214766,6.491350322,6.439393165,7.113020924,7.102217491,7.818336374,7.658749056,7.223006447,7.093527849,7.115501747,7.133337163
ENSMUSG00000050555,Hyls1,7.434046635,7.562982202,7.928271189,9.165064917,8.549997438,8.252148695,7.600388892,7.958121527,7.918414955,8.467217672,8.517375339,7.937208658,7.445584081,7.219103892,8.079302137,8.126972413,8.532011774,8.040559381,7.680279868,7.514324421,7.838142054,8.127929223,8.374555291,7.962275405
ENSMUSG00000032115,Hyou1,2.538493747,2.999323689,2.928781226,2.801623836,3.095812377,2.917181224,3.10523556,2.82240863,2.837646291,2.933359154,2.7159372,3.022689089,2.886744829,3.576436836,2.900120008,2.910070691,2.950719588,2.989169665,3.340281801,2.929466716,3.172499453,2.810132183,2.988631177,2.926344963
ENSMUSG00000110998,I730028E13Rik,3.412726572,3.274743103,3.730769296,3.198830884,2.789948318,2.862157769,2.5058133,3.378340269,3.37683271,3.758509423,3.092380694,3.019312989,3.277792975,3.021024448,3.095652628,3.401407951,3.16739044,4.157078904,2.59623715,2.882188921,3.092206377,3.237141366,3.119967282,3.884240195
ENSMUSG00000116504,I730030J21Rik,5.390786075,4.82523355,5.768614257,7.222926307,5.714723485,6.795675262,6.648253635,6.436244134,4.521704268,5.824820816,5.625106706,5.534726324,5.534726324,7.085174349,4.82523355,6.206466551,6.445240133,6.506027542,6.222655614,6.155937846,5.386481409,6.468506306,6.244226476,5.982361159
ENSMUSG00000041681,Iapp,8.638159249,8.344199988,8.460002314,8.496299038,8.431898866,7.953424138,8.38632292,8.333623263,8.139256433,8.351278722,8.175499578,8.574209697,8.036636908,8.563525213,8.498446064,8.938334348,8.551799959,8.567964989,7.958917922,8.4202936,8.492493291,8.962565849,8.490861477,8.415577446
ENSMUSG00000026618,Iars2,7.522820652,7.720367333,7.610781531,7.024501826,7.540425641,7.25515707,7.18965782,7.488196324,7.149038528,7.408748209,7.117436363,7.369754984,7.287974356,8.020347198,6.868436927,7.265978156,7.28903229,7.06142154,7.287456137,7.537187083,7.290898096,7.441673858,7.375796942,7.306565498
ENSMUSG00000029306,Ibsp,4.358547331,3.909343836,3.876200073,3.822906871,3.910708698,3.55328034,3.816476693,4.978455375,3.159139614,3.915453697,3.816166562,3.848467427,3.845851001,3.393514198,3.951378842,4.552472111,4.074362341,3.608302544,3.701076037,3.632171414,3.976373377,4.248819275,4.039274683,3.347011296
ENSMUSG00000035941,Ibtk,8.092168348,8.385202101,8.264897338,7.608047335,8.026598721,7.840601324,7.114317803,7.662468569,7.949662969,7.811729649,8.104014775,6.777708217,8.055356228,7.630366197,7.392791997,7.467376815,7.401706737,7.204296657,8.386460083,7.218493226,7.590377006,7.027595749,8.009204981,7.562982202
ENSMUSG00000062995,Ica1,4.047544129,4.086950984,4.11035794,4.421183638,3.968548177,4.407915635,4.577197669,4.324473695,4.168314243,4.106249079,4.371026717,4.820446899,4.40963139,4.812919057,4.423590657,4.668712516,4.426503516,4.28337664,4.197443302,4.437877119,4.608021798,4.640320397,3.913996529,4.473646399
ENSMUSG00000001029,Icam2,6.506465912,6.60956676,7.033502602,7.206455221,6.886611265,7.513557785,7.204883752,6.72935999,7.227270779,6.836172933,6.764976445,6.984577284,6.64416245,6.600789102,6.117768762,7.007266062,7.347282348,6.744573297,6.811809845,6.964154654,7.319205539,7.190605027,7.252654631,6.307509355
